student_id,course_code,term,final_grade,passed
100189,DS100,2024-T3,60.8,True
100190,EC101,2025-T3,56.9,True
100190,EC102,2025-T3,40.0,False
100190,MA110,2025-T3,24.2,False
100190,DS100,2025-T3,53.0,True
100191,PS101,2024-T3,70.7,True
100191,PS102,2024-T3,71.8,True
100191,ST110,2024-T3,63.3,True
100191,DS100,2024-T3,81.6,True
100192,EC101,2025-T3,55.9,True
100192,EC102,2025-T3,71.2,True
100192,MA110,2025-T3,43.2,False
100192,DS100,2025-T3,58.7,True
100193,EC101,2026-T3,82.6,True
100193,EC102,2026-T3,63.2,True
100193,MA110,2026-T3,44.9,False
100193,DS100,2026-T3,78.4,True
100194,PS101,2026-T3,51.2,True
100194,PS102,2026-T3,54.6,True
100194,ST110,2026-T3,27.4,False
100194,DS100,2026-T3,63.0,True
100195,BI101,2024-T3,53.8,True
100195,BI102,2024-T3,63.4,True
100195,CH110,2024-T3,44.5,False
100195,DS100,2024-T3,65.1,True
100196,CS101,2024-T3,60.2,True
100196,CS102,2024-T3,60.8,True
100196,MA110,2024-T3,54.5,True
100196,DS100,2024-T3,79.3,True
100197,BI101,2024-T3,66.5,True
100197,BI102,2024-T3,51.3,True
100197,CH110,2024-T3,38.4,False
100197,DS100,2024-T3,60.6,True
100198,CS101,2026-T3,52.4,True
100198,CS102,2026-T3,47.6,False
100198,MA110,2026-T3,50.7,True
100198,DS100,2026-T3,72.3,True
100199,BI101,2025-T3,48.7,False
100199,BI102,2025-T3,61.4,True
100199,CH110,2025-T3,54.7,True
100199,DS100,2025-T3,52.1,True
100200,BI101,2025-T3,80.5,True
100200,BI102,2025-T3,60.2,True
100200,CH110,2025-T3,41.5,False
100200,DS100,2025-T3,68.8,True
100201,CS101,2024-T3,72.9,True
100201,CS102,2024-T3,73.1,True
100201,MA110,2024-T3,67.1,True
100201,DS100,2024-T3,58.8,True
100202,EC101,2024-T3,50.0,True
100202,EC102,2024-T3,58.3,True
100202,MA110,2024-T3,28.2,False
100202,DS100,2024-T3,34.8,False
100203,CS101,2026-T3,83.6,True
100203,CS102,2026-T3,52.0,True
100203,MA110,2026-T3,45.5,False
100203,DS100,2026-T3,90.1,True
100204,CS101,2026-T3,70.5,True
100204,CS102,2026-T3,77.4,True
100204,MA110,2026-T3,64.3,True
100204,DS100,2026-T3,77.7,True
100205,EC101,2024-T3,74.4,True
100205,EC102,2024-T3,59.9,True
100205,MA110,2024-T3,36.2,False
100205,DS100,2024-T3,75.4,True
100206,CS101,2026-T3,53.9,True
100206,CS102,2026-T3,60.8,True
100206,MA110,2026-T3,42.1,False
100206,DS100,2026-T3,49.3,False
100207,CS101,2025-T3,69.7,True
100207,CS102,2025-T3,64.8,True
100207,MA110,2025-T3,49.4,False
100207,DS100,2025-T3,79.8,True
100208,PS101,2026-T3,56.6,True
100208,PS102,2026-T3,44.3,False
100208,ST110,2026-T3,57.4,True
100208,DS100,2026-T3,66.1,True
100209,EC101,2026-T3,65.3,True
100209,EC102,2026-T3,66.3,True
100209,DS100,2026-T3,58.7,True
100210,PS101,2025-T3,58.3,True
100210,PS102,2025-T3,62.2,True
100210,ST110,2025-T3,45.6,False
100210,DS100,2025-T3,57.1,True
100211,BI101,2025-T3,67.6,True
100211,BI102,2025-T3,54.1,True
100211,CH110,2025-T3,52.4,True
100211,DS100,2025-T3,73.0,True
100212,BI101,2024-T3,88.6,True
100212,BI102,2024-T3,84.7,True
100212,CH110,2024-T3,34.0,False
100212,DS100,2024-T3,71.2,True
100213,PS101,2025-T3,62.3,True
100213,PS102,2025-T3,67.3,True
100213,ST110,2025-T3,45.8,False
100213,DS100,2025-T3,61.5,True
100214,EC101,2024-T3,84.5,True
100214,EC102,2024-T3,86.9,True
100214,MA110,2024-T3,52.2,True
100214,DS100,2024-T3,66.0,True
100215,EC101,2026-T3,65.1,True
100215,EC102,2026-T3,64.7,True
100215,MA110,2026-T3,47.7,False
100215,DS100,2026-T3,54.9,True
100216,BI101,2026-T3,67.3,True
100216,BI102,2026-T3,67.6,True
100216,CH110,2026-T3,37.9,False
100216,DS100,2026-T3,50.1,True
100217,BI101,2026-T3,65.8,True
100217,BI102,2026-T3,64.4,True
100217,CH110,2026-T3,42.1,False
100217,DS100,2026-T3,63.7,True
100218,CS101,2025-T3,80.6,True
100218,CS102,2025-T3,66.0,True
100218,MA110,2025-T3,58.2,True
100218,DS100,2025-T3,62.9,True
100219,CS101,2026-T3,55.2,True
100219,CS102,2026-T3,68.4,True
100219,MA110,2026-T3,48.9,False
100219,DS100,2026-T3,59.2,True
100220,BI101,2024-T3,55.5,True
100220,BI102,2024-T3,57.5,True
100220,CH110,2024-T3,13.9,False
100220,DS100,2024-T3,46.7,False
100221,PS101,2024-T3,79.3,True
100221,PS102,2024-T3,84.2,True
100221,ST110,2024-T3,67.8,True
100221,DS100,2024-T3,94.0,True
100222,BI101,2024-T3,65.9,True
100222,BI102,2024-T3,58.7,True
100222,CH110,2024-T3,40.2,False
100222,DS100,2024-T3,66.1,True
100223,BI101,2025-T3,69.4,True
100223,BI102,2025-T3,48.6,False
100223,CH110,2025-T3,42.2,False
100223,DS100,2025-T3,39.1,False
100224,PS101,2025-T3,66.7,True
100224,PS102,2025-T3,50.9,True
100224,ST110,2025-T3,46.4,False
100224,DS100,2025-T3,60.5,True
100225,BI101,2025-T3,76.4,True
100225,BI102,2025-T3,71.8,True
100225,CH110,2025-T3,39.2,False
100225,DS100,2025-T3,79.9,True
100226,CS101,2025-T3,77.3,True
100226,CS102,2025-T3,56.8,True
100226,MA110,2025-T3,52.3,True
100226,DS100,2025-T3,75.0,True
100227,EC101,2024-T3,66.5,True
100227,EC102,2024-T3,55.7,True
100227,MA110,2024-T3,45.1,False
100227,DS100,2024-T3,61.8,True
100228,PS101,2026-T3,70.2,True
100228,PS102,2026-T3,52.6,True
100228,ST110,2026-T3,57.6,True
100228,DS100,2026-T3,59.9,True
100229,CS101,2024-T3,64.1,True
100229,CS102,2024-T3,72.0,True
100229,MA110,2024-T3,48.2,False
100229,DS100,2024-T3,80.1,True
100230,CS101,2024-T3,79.4,True
100230,CS102,2024-T3,85.0,True
100230,MA110,2024-T3,69.5,True
100230,DS100,2024-T3,83.1,True
100231,BI101,2025-T3,70.3,True
100231,BI102,2025-T3,42.2,False
100231,DS100,2025-T3,37.1,False
100232,BI101,2026-T3,65.8,True
100232,BI102,2026-T3,53.0,True
100232,CH110,2026-T3,27.6,False
100232,DS100,2026-T3,62.4,True
100233,BI101,2025-T3,57.6,True
100233,BI102,2025-T3,56.0,True
100233,CH110,2025-T3,38.6,False
100233,DS100,2025-T3,62.2,True
100234,EC101,2025-T3,52.1,True
100234,EC102,2025-T3,52.4,True
100234,MA110,2025-T3,43.6,False
100234,DS100,2025-T3,49.6,False
100235,BI101,2025-T3,73.1,True
100235,BI102,2025-T3,76.3,True
100235,CH110,2025-T3,56.8,True
100235,DS100,2025-T3,90.6,True
100236,BI101,2026-T3,62.7,True
100236,BI102,2026-T3,59.8,True
100236,CH110,2026-T3,50.5,True
100236,DS100,2026-T3,67.4,True
100237,PS101,2025-T3,72.0,True
100237,PS102,2025-T3,63.6,True
100237,ST110,2025-T3,32.4,False
100237,DS100,2025-T3,74.2,True
100238,CS101,2024-T3,79.7,True
100238,CS102,2024-T3,52.5,True
100238,MA110,2024-T3,43.7,False
100238,DS100,2024-T3,58.4,True
100239,BI101,2026-T3,46.3,False
100239,BI102,2026-T3,54.0,True
100239,CH110,2026-T3,22.9,False
100239,DS100,2026-T3,68.6,True
100240,PS101,2026-T3,67.5,True
100240,PS102,2026-T3,87.7,True
100240,ST110,2026-T3,59.5,True
100240,DS100,2026-T3,69.6,True
100241,CS101,2025-T3,71.8,True
100241,CS102,2025-T3,51.8,True
100241,DS100,2025-T3,67.9,True
100242,CS101,2025-T3,81.8,True
100242,CS102,2025-T3,74.3,True
100242,MA110,2025-T3,63.8,True
100242,DS100,2025-T3,75.5,True
100243,EC101,2025-T3,58.8,True
100243,EC102,2025-T3,45.9,False
100243,MA110,2025-T3,35.2,False
100243,DS100,2025-T3,71.9,True
100244,CS101,2025-T3,59.4,True
100244,CS102,2025-T3,53.4,True
100244,MA110,2025-T3,56.3,True
100244,DS100,2025-T3,68.6,True
100245,BI101,2025-T3,58.0,True
100245,BI102,2025-T3,67.7,True
100245,CH110,2025-T3,44.8,False
100245,DS100,2025-T3,54.6,True
100246,BI101,2024-T3,74.7,True
100246,BI102,2024-T3,69.8,True
100246,CH110,2024-T3,59.3,True
100246,DS100,2024-T3,84.3,True
100247,EC101,2026-T3,48.3,False
100247,EC102,2026-T3,60.3,True
100247,MA110,2026-T3,44.7,False
100247,DS100,2026-T3,41.2,False
100248,EC101,2026-T3,51.0,True
100248,EC102,2026-T3,64.4,True
100248,MA110,2026-T3,47.3,False
100248,DS100,2026-T3,41.5,False
100249,CS101,2025-T3,47.2,False
100249,CS102,2025-T3,48.4,False
100249,DS100,2025-T3,58.8,True
100250,PS101,2026-T3,69.2,True
100250,PS102,2026-T3,75.3,True
100250,ST110,2026-T3,47.8,False
100250,DS100,2026-T3,68.2,True
100251,EC101,2024-T3,60.7,True
100251,EC102,2024-T3,57.3,True
100251,MA110,2024-T3,38.1,False
100251,DS100,2024-T3,72.7,True
100252,CS101,2026-T3,73.6,True
100252,CS102,2026-T3,64.8,True
100252,MA110,2026-T3,44.4,False
100252,DS100,2026-T3,56.2,True
100253,CS101,2025-T3,72.3,True
100253,CS102,2025-T3,70.2,True
100253,MA110,2025-T3,44.5,False
100253,DS100,2025-T3,46.7,False
100254,EC101,2024-T3,52.0,True
100254,EC102,2024-T3,51.1,True
100254,DS100,2024-T3,51.6,True
100255,PS101,2026-T3,63.1,True
100255,PS102,2026-T3,68.5,True
100255,ST110,2026-T3,49.0,False
100255,DS100,2026-T3,77.0,True
100256,EC101,2025-T3,75.4,True
100256,EC102,2025-T3,80.2,True
100256,MA110,2025-T3,52.1,True
100256,DS100,2025-T3,72.4,True
100257,CS101,2025-T3,46.9,False
100257,CS102,2025-T3,74.0,True
100257,DS100,2025-T3,56.5,True
100258,CS101,2025-T3,62.9,True
100258,CS102,2025-T3,67.4,True
100258,MA110,2025-T3,43.2,False
100258,DS100,2025-T3,56.1,True
100259,BI101,2024-T3,65.7,True
100259,BI102,2024-T3,66.5,True
100259,CH110,2024-T3,45.5,False
100259,DS100,2024-T3,57.5,True
100260,CS101,2025-T3,70.1,True
100260,CS102,2025-T3,77.5,True
100260,MA110,2025-T3,61.0,True
100260,DS100,2025-T3,73.4,True
100261,CS101,2025-T3,69.1,True
100261,CS102,2025-T3,54.0,True
100261,MA110,2025-T3,36.3,False
100261,DS100,2025-T3,56.1,True
100262,BI101,2025-T3,76.0,True
100262,BI102,2025-T3,62.7,True
100262,CH110,2025-T3,42.6,False
100262,DS100,2025-T3,58.1,True
100263,CS101,2025-T3,79.2,True
100263,CS102,2025-T3,65.2,True
100263,MA110,2025-T3,62.2,True
100263,DS100,2025-T3,68.2,True
100264,CS101,2024-T3,61.6,True
100264,CS102,2024-T3,74.0,True
100264,MA110,2024-T3,64.6,True
100264,DS100,2024-T3,73.0,True
100265,PS101,2025-T3,71.6,True
100265,PS102,2025-T3,60.3,True
100265,ST110,2025-T3,30.4,False
100265,DS100,2025-T3,57.9,True
100266,PS101,2024-T3,45.2,False
100266,PS102,2024-T3,53.3,True
100266,ST110,2024-T3,28.6,False
100266,DS100,2024-T3,47.4,False
100267,CS101,2025-T3,60.0,True
100267,CS102,2025-T3,56.0,True
100267,MA110,2025-T3,67.0,True
100267,DS100,2025-T3,69.7,True
100268,BI101,2024-T3,55.6,True
100268,BI102,2024-T3,62.3,True
100268,CH110,2024-T3,36.8,False
100268,DS100,2024-T3,52.7,True
100269,CS101,2025-T3,86.3,True
100269,CS102,2025-T3,58.3,True
100269,MA110,2025-T3,62.4,True
100269,DS100,2025-T3,84.6,True
100270,PS101,2026-T3,62.0,True
100270,PS102,2026-T3,75.9,True
100270,ST110,2026-T3,45.1,False
100270,DS100,2026-T3,60.2,True
100271,EC101,2025-T3,60.7,True
100271,EC102,2025-T3,59.9,True
100271,MA110,2025-T3,57.6,True
100271,DS100,2025-T3,87.4,True
100272,PS101,2024-T3,79.5,True
100272,PS102,2024-T3,57.2,True
100272,ST110,2024-T3,48.7,False
100272,DS100,2024-T3,55.5,True
100273,EC101,2024-T3,79.2,True
100273,EC102,2024-T3,55.5,True
100273,MA110,2024-T3,43.7,False
100273,DS100,2024-T3,68.1,True
100274,PS101,2024-T3,57.9,True
100274,PS102,2024-T3,59.1,True
100274,ST110,2024-T3,31.3,False
100274,DS100,2024-T3,48.6,False
100275,EC101,2024-T3,76.8,True
100275,EC102,2024-T3,83.5,True
100275,MA110,2024-T3,51.9,True
100275,DS100,2024-T3,74.5,True
100276,BI101,2025-T3,58.0,True
100276,BI102,2025-T3,47.7,False
100276,CH110,2025-T3,40.7,False
100276,DS100,2025-T3,57.9,True
100277,BI101,2025-T3,51.4,True
100277,BI102,2025-T3,77.9,True
100277,CH110,2025-T3,55.6,True
100277,DS100,2025-T3,70.8,True
100278,BI101,2025-T3,30.4,False
100278,BI102,2025-T3,65.4,True
100278,DS100,2025-T3,54.0,True
100279,PS101,2024-T3,49.2,False
100279,PS102,2024-T3,48.7,False
100279,ST110,2024-T3,28.7,False
100279,DS100,2024-T3,55.7,True
100280,EC101,2025-T3,80.6,True
100280,EC102,2025-T3,54.0,True
100280,MA110,2025-T3,46.0,False
100280,DS100,2025-T3,63.8,True
100281,PS101,2024-T3,67.2,True
100281,PS102,2024-T3,54.4,True
100281,DS100,2024-T3,58.1,True
100282,BI101,2026-T3,46.1,False
100282,BI102,2026-T3,50.4,True
100282,CH110,2026-T3,32.6,False
100282,DS100,2026-T3,56.8,True
100283,BI101,2026-T3,90.0,True
100283,BI102,2026-T3,47.1,False
100283,CH110,2026-T3,42.7,False
100283,DS100,2026-T3,52.3,True
100284,BI101,2024-T3,45.2,False
100284,BI102,2024-T3,61.0,True
100284,DS100,2024-T3,73.5,True
100285,BI101,2026-T3,64.4,True
100285,BI102,2026-T3,74.0,True
100285,CH110,2026-T3,51.8,True
100285,DS100,2026-T3,67.6,True
100286,EC101,2025-T3,83.5,True
100286,EC102,2025-T3,74.8,True
100286,MA110,2025-T3,67.2,True
100286,DS100,2025-T3,62.2,True
100287,EC101,2025-T3,70.2,True
100287,EC102,2025-T3,62.5,True
100287,MA110,2025-T3,63.3,True
100287,DS100,2025-T3,79.7,True
100288,PS101,2025-T3,56.1,True
100288,PS102,2025-T3,62.2,True
100288,DS100,2025-T3,62.1,True
100289,PS101,2025-T3,54.2,True
100289,PS102,2025-T3,49.5,False
100289,ST110,2025-T3,40.0,False
100289,DS100,2025-T3,55.3,True
100290,BI101,2026-T3,60.4,True
100290,BI102,2026-T3,57.8,True
100290,CH110,2026-T3,30.7,False
100290,DS100,2026-T3,57.1,True
100291,BI101,2026-T3,54.6,True
100291,BI102,2026-T3,48.3,False
100291,CH110,2026-T3,29.1,False
100291,DS100,2026-T3,64.4,True
100292,CS101,2025-T3,52.9,True
100292,CS102,2025-T3,54.5,True
100292,MA110,2025-T3,29.9,False
100292,DS100,2025-T3,57.7,True
100293,EC101,2024-T3,51.7,True
100293,EC102,2024-T3,60.5,True
100293,MA110,2024-T3,32.1,False
100293,DS100,2024-T3,34.6,False
100294,PS101,2026-T3,67.5,True
100294,PS102,2026-T3,73.4,True
100294,ST110,2026-T3,44.1,False
100294,DS100,2026-T3,100.0,True
100295,BI101,2026-T3,76.2,True
100295,BI102,2026-T3,70.7,True
100295,CH110,2026-T3,50.4,True
100295,DS100,2026-T3,71.0,True
100296,CS101,2026-T3,68.3,True
100296,CS102,2026-T3,53.8,True
100296,MA110,2026-T3,35.3,False
100296,DS100,2026-T3,72.5,True
100297,EC101,2024-T3,67.5,True
100297,EC102,2024-T3,59.2,True
100297,MA110,2024-T3,50.3,True
100297,DS100,2024-T3,69.7,True
100298,PS101,2025-T3,57.4,True
100298,PS102,2025-T3,63.1,True
100298,ST110,2025-T3,43.6,False
100298,DS100,2025-T3,66.0,True
100299,PS101,2025-T3,84.0,True
100299,PS102,2025-T3,59.1,True
100299,ST110,2025-T3,43.9,False
100299,DS100,2025-T3,68.1,True
100300,PS101,2026-T3,69.3,True
100300,PS102,2026-T3,53.6,True
100300,DS100,2026-T3,62.5,True
100301,EC101,2026-T3,63.1,True
100301,EC102,2026-T3,50.0,True
100301,MA110,2026-T3,49.1,False
100301,DS100,2026-T3,70.8,True
100302,CS101,2026-T3,63.3,True
100302,CS102,2026-T3,73.1,True
100302,MA110,2026-T3,44.2,False
100302,DS100,2026-T3,80.2,True
100303,CS101,2026-T3,58.9,True
100303,CS102,2026-T3,50.5,True
100303,MA110,2026-T3,44.7,False
100303,DS100,2026-T3,89.1,True
100304,PS101,2026-T3,46.7,False
100304,PS102,2026-T3,58.0,True
100304,ST110,2026-T3,38.4,False
100304,DS100,2026-T3,62.3,True
100305,BI101,2024-T3,61.0,True
100305,BI102,2024-T3,55.3,True
100305,CH110,2024-T3,37.4,False
100305,DS100,2024-T3,65.3,True
100306,EC101,2026-T3,75.4,True
100306,EC102,2026-T3,61.4,True
100306,MA110,2026-T3,47.8,False
100306,DS100,2026-T3,75.5,True
100307,PS101,2025-T3,59.9,True
100307,PS102,2025-T3,45.5,False
100307,ST110,2025-T3,21.0,False
100307,DS100,2025-T3,53.8,True
100308,EC101,2026-T3,72.1,True
100308,EC102,2026-T3,55.0,True
100308,MA110,2026-T3,36.6,False
100308,DS100,2026-T3,71.4,True
100309,PS101,2026-T3,81.3,True
100309,PS102,2026-T3,61.3,True
100309,ST110,2026-T3,27.9,False
100309,DS100,2026-T3,54.1,True
100310,PS101,2025-T3,64.7,True
100310,PS102,2025-T3,67.0,True
100310,ST110,2025-T3,44.3,False
100310,DS100,2025-T3,81.0,True
100311,CS101,2026-T3,93.8,True
100311,CS102,2026-T3,89.3,True
100311,MA110,2026-T3,57.6,True
100311,DS100,2026-T3,78.6,True
100312,BI101,2026-T3,66.1,True
100312,BI102,2026-T3,61.1,True
100312,CH110,2026-T3,38.4,False
100312,DS100,2026-T3,77.6,True
100313,CS101,2026-T3,69.6,True
100313,CS102,2026-T3,54.7,True
100313,MA110,2026-T3,60.1,True
100313,DS100,2026-T3,51.4,True
100314,CS101,2024-T3,66.7,True
100314,CS102,2024-T3,44.8,False
100314,MA110,2024-T3,67.1,True
100314,DS100,2024-T3,76.7,True
100315,PS101,2026-T3,59.5,True
100315,PS102,2026-T3,72.5,True
100315,ST110,2026-T3,31.9,False
100315,DS100,2026-T3,58.8,True
100316,CS101,2024-T3,69.6,True
100316,CS102,2024-T3,34.7,False
100316,MA110,2024-T3,33.8,False
100316,DS100,2024-T3,45.3,False
100317,BI101,2024-T3,63.1,True
100317,BI102,2024-T3,70.3,True
100317,CH110,2024-T3,55.1,True
100317,DS100,2024-T3,55.9,True
100318,CS101,2026-T3,79.2,True
100318,CS102,2026-T3,61.0,True
100318,MA110,2026-T3,41.1,False
100318,DS100,2026-T3,60.1,True
100319,EC101,2026-T3,77.2,True
100319,EC102,2026-T3,66.5,True
100319,MA110,2026-T3,51.3,True
100319,DS100,2026-T3,57.2,True
100320,CS101,2026-T3,72.5,True
100320,CS102,2026-T3,61.5,True
100320,MA110,2026-T3,35.8,False
100320,DS100,2026-T3,82.2,True
100321,EC101,2025-T3,61.4,True
100321,EC102,2025-T3,79.6,True
100321,MA110,2025-T3,42.3,False
100321,DS100,2025-T3,55.8,True
100322,CS101,2026-T3,57.4,True
100322,CS102,2026-T3,47.8,False
100322,MA110,2026-T3,22.9,False
100322,DS100,2026-T3,54.0,True
100323,EC101,2026-T3,51.0,True
100323,EC102,2026-T3,53.9,True
100323,MA110,2026-T3,34.8,False
100323,DS100,2026-T3,41.5,False
100324,EC101,2025-T3,73.5,True
100324,EC102,2025-T3,81.7,True
100324,MA110,2025-T3,46.9,False
100324,DS100,2025-T3,77.1,True
100325,CS101,2026-T3,63.7,True
100325,CS102,2026-T3,52.4,True
100325,MA110,2026-T3,52.5,True
100325,DS100,2026-T3,66.4,True
100326,CS101,2026-T3,48.7,False
100326,CS102,2026-T3,56.0,True
100326,DS100,2026-T3,61.8,True
100327,EC101,2025-T3,63.7,True
100327,EC102,2025-T3,66.3,True
100327,MA110,2025-T3,36.6,False
100327,DS100,2025-T3,72.0,True
100328,CS101,2025-T3,61.4,True
100328,CS102,2025-T3,72.0,True
100328,MA110,2025-T3,52.3,True
100328,DS100,2025-T3,75.6,True
100329,BI101,2025-T3,69.9,True
100329,BI102,2025-T3,68.6,True
100329,CH110,2025-T3,32.4,False
100329,DS100,2025-T3,72.0,True
100330,BI101,2025-T3,69.7,True
100330,BI102,2025-T3,68.4,True
100330,CH110,2025-T3,51.0,True
100330,DS100,2025-T3,80.7,True
100331,CS101,2024-T3,59.7,True
100331,CS102,2024-T3,53.7,True
100331,MA110,2024-T3,36.2,False
100331,DS100,2024-T3,76.6,True
100332,CS101,2025-T3,42.6,False
100332,CS102,2025-T3,43.6,False
100332,MA110,2025-T3,35.3,False
100332,DS100,2025-T3,61.5,True
100333,BI101,2025-T3,74.7,True
100333,BI102,2025-T3,68.9,True
100333,CH110,2025-T3,46.9,False
100333,DS100,2025-T3,69.4,True
100334,CS101,2026-T3,67.9,True
100334,CS102,2026-T3,65.8,True
100334,MA110,2026-T3,56.7,True
100334,DS100,2026-T3,50.2,True
100335,PS101,2024-T3,75.1,True
100335,PS102,2024-T3,74.7,True
100335,ST110,2024-T3,50.5,True
100335,DS100,2024-T3,56.4,True
100336,CS101,2025-T3,65.8,True
100336,CS102,2025-T3,63.7,True
100336,DS100,2025-T3,57.2,True
100337,EC101,2026-T3,56.9,True
100337,EC102,2026-T3,86.0,True
100337,MA110,2026-T3,41.8,False
100337,DS100,2026-T3,68.5,True
100338,EC101,2026-T3,78.5,True
100338,EC102,2026-T3,66.1,True
100338,MA110,2026-T3,55.4,True
100338,DS100,2026-T3,66.5,True
100339,PS101,2024-T3,64.0,True
100339,PS102,2024-T3,60.9,True
100339,ST110,2024-T3,48.1,False
100339,DS100,2024-T3,66.7,True
100340,EC101,2026-T3,57.0,True
100340,EC102,2026-T3,51.6,True
100340,MA110,2026-T3,40.5,False
100340,DS100,2026-T3,58.1,True
100341,BI101,2024-T3,84.2,True
100341,BI102,2024-T3,59.8,True
100341,CH110,2024-T3,59.8,True
100341,DS100,2024-T3,77.2,True
100342,PS101,2024-T3,56.3,True
100342,PS102,2024-T3,53.0,True
100342,ST110,2024-T3,51.5,True
100342,DS100,2024-T3,67.5,True
100343,CS101,2026-T3,68.5,True
100343,CS102,2026-T3,59.6,True
100343,DS100,2026-T3,58.9,True
100344,BI101,2025-T3,76.0,True
100344,BI102,2025-T3,57.3,True
100344,CH110,2025-T3,58.9,True
100344,DS100,2025-T3,77.4,True
100345,CS101,2024-T3,81.4,True
100345,CS102,2024-T3,55.4,True
100345,MA110,2024-T3,46.7,False
100345,DS100,2024-T3,69.6,True
100346,BI101,2024-T3,48.9,False
100346,BI102,2024-T3,79.0,True
100346,CH110,2024-T3,37.7,False
100346,DS100,2024-T3,74.0,True
100347,PS101,2024-T3,73.6,True
100347,PS102,2024-T3,58.7,True
100347,ST110,2024-T3,48.7,False
100347,DS100,2024-T3,59.6,True
100348,CS101,2025-T3,80.0,True
100348,CS102,2025-T3,56.2,True
100348,MA110,2025-T3,53.7,True
100348,DS100,2025-T3,62.1,True
100349,PS101,2025-T3,72.8,True
100349,PS102,2025-T3,62.7,True
100349,ST110,2025-T3,47.6,False
100349,DS100,2025-T3,81.1,True
100350,CS101,2026-T3,70.9,True
100350,CS102,2026-T3,57.9,True
100350,MA110,2026-T3,50.8,True
100350,DS100,2026-T3,78.7,True
100351,CS101,2026-T3,69.3,True
100351,CS102,2026-T3,68.7,True
100351,MA110,2026-T3,53.1,True
100351,DS100,2026-T3,64.0,True
100352,EC101,2025-T3,53.8,True
100352,EC102,2025-T3,61.2,True
100352,MA110,2025-T3,56.8,True
100352,DS100,2025-T3,70.9,True
100353,EC101,2025-T3,56.1,True
100353,EC102,2025-T3,58.1,True
100353,MA110,2025-T3,29.3,False
100353,DS100,2025-T3,48.8,False
100354,PS101,2026-T3,68.9,True
100354,PS102,2026-T3,69.4,True
100354,ST110,2026-T3,46.8,False
100354,DS100,2026-T3,69.1,True
100355,BI101,2025-T3,31.3,False
100355,BI102,2025-T3,64.9,True
100355,CH110,2025-T3,59.0,True
100355,DS100,2025-T3,78.2,True
100356,EC101,2026-T3,68.7,True
100356,EC102,2026-T3,37.9,False
100356,MA110,2026-T3,43.4,False
100356,DS100,2026-T3,67.3,True
100357,CS101,2026-T3,69.0,True
100357,CS102,2026-T3,43.8,False
100357,MA110,2026-T3,32.7,False
100357,DS100,2026-T3,47.9,False
100358,BI101,2026-T3,67.4,True
100358,BI102,2026-T3,61.0,True
100358,CH110,2026-T3,51.0,True
100358,DS100,2026-T3,60.9,True
100359,BI101,2024-T3,45.5,False
100359,BI102,2024-T3,59.5,True
100359,CH110,2024-T3,25.7,False
100359,DS100,2024-T3,51.0,True
100360,BI101,2026-T3,58.5,True
100360,BI102,2026-T3,57.6,True
100360,CH110,2026-T3,49.7,False
100360,DS100,2026-T3,51.6,True
100361,CS101,2026-T3,41.2,False
100361,CS102,2026-T3,41.3,False
100361,MA110,2026-T3,24.1,False
100361,DS100,2026-T3,37.6,False
100362,BI101,2024-T3,72.7,True
100362,BI102,2024-T3,62.8,True
100362,CH110,2024-T3,37.6,False
100362,DS100,2024-T3,62.1,True
100363,PS101,2026-T3,53.3,True
100363,PS102,2026-T3,73.9,True
100363,ST110,2026-T3,48.7,False
100363,DS100,2026-T3,83.5,True
100364,PS101,2025-T3,44.7,False
100364,PS102,2025-T3,62.8,True
100364,ST110,2025-T3,44.7,False
100364,DS100,2025-T3,68.7,True
100365,CS101,2026-T3,71.4,True
100365,CS102,2026-T3,65.7,True
100365,MA110,2026-T3,57.7,True
100365,DS100,2026-T3,68.6,True
100366,CS101,2026-T3,66.4,True
100366,CS102,2026-T3,73.7,True
100366,MA110,2026-T3,47.9,False
100366,DS100,2026-T3,68.5,True
100367,CS101,2025-T3,67.3,True
100367,CS102,2025-T3,80.7,True
100367,MA110,2025-T3,64.4,True
100367,DS100,2025-T3,88.8,True
100368,PS101,2026-T3,56.7,True
100368,PS102,2026-T3,54.1,True
100368,ST110,2026-T3,33.9,False
100368,DS100,2026-T3,73.7,True
100369,BI101,2024-T3,60.4,True
100369,BI102,2024-T3,49.3,False
100369,CH110,2024-T3,49.3,False
100369,DS100,2024-T3,64.3,True
100370,PS101,2025-T3,47.2,False
100370,PS102,2025-T3,63.8,True
100370,ST110,2025-T3,49.1,False
100370,DS100,2025-T3,69.2,True
100371,BI101,2025-T3,65.0,True
100371,BI102,2025-T3,61.8,True
100371,CH110,2025-T3,45.6,False
100371,DS100,2025-T3,73.7,True
100372,CS101,2024-T3,65.4,True
100372,CS102,2024-T3,85.5,True
100372,MA110,2024-T3,54.6,True
100372,DS100,2024-T3,68.7,True
100373,BI101,2026-T3,69.9,True
100373,BI102,2026-T3,61.3,True
100373,CH110,2026-T3,51.5,True
100373,DS100,2026-T3,68.6,True
100374,BI101,2026-T3,68.9,True
100374,BI102,2026-T3,67.0,True
100374,CH110,2026-T3,41.3,False
100374,DS100,2026-T3,87.6,True
100375,PS101,2025-T3,67.4,True
100375,PS102,2025-T3,71.5,True
100375,ST110,2025-T3,41.8,False
100375,DS100,2025-T3,57.1,True
100376,BI101,2025-T3,53.4,True
100376,BI102,2025-T3,61.1,True
100376,CH110,2025-T3,59.3,True
100376,DS100,2025-T3,68.7,True
