student_id,programme,entry_cohort,entry_score,study_mode,age_at_entry,first_generation
100585,Psychology,2026,46.3,Full-time,22,True
100586,Biology,2025,57.6,Part-time,27,False
100587,Psychology,2025,35.0,Part-time,22,False
100588,Biology,2025,59.5,Part-time,34,False
100589,Psychology,2026,81.3,Full-time,20,False
100590,Economics,2025,45.4,Full-time,19,False
100591,Economics,2024,44.4,Full-time,20,True
100592,Biology,2026,74.7,Full-time,20,False
100593,Computer Science,2024,69.7,Part-time,32,False
100594,Biology,2026,78.8,Part-time,32,True
100595,Computer Science,2026,52.5,Full-time,20,False
100596,Computer Science,2026,70.0,Full-time,20,True
100597,Economics,2026,70.8,Full-time,21,False
100598,Economics,2026,60.5,Full-time,20,False
100599,Economics,2026,77.6,Full-time,18,False
100600,Computer Science,2026,63.5,Full-time,21,False
100601,Psychology,2025,85.0,Full-time,18,False
100602,Psychology,2025,66.6,Full-time,21,False
100603,Computer Science,2026,62.4,Full-time,21,False
100604,Biology,2024,89.4,Full-time,18,True
100605,Computer Science,2024,68.7,Part-time,30,False
100606,Economics,2026,73.0,Full-time,21,True
100607,Biology,2024,79.6,Full-time,19,True
100608,Psychology,2024,43.8,Full-time,21,False
100609,Biology,2025,60.2,Full-time,21,True
100610,Psychology,2024,42.4,Full-time,20,True
100611,Computer Science,2024,49.5,Full-time,19,True
100612,Economics,2025,61.3,Part-time,27,False
100613,Computer Science,2025,68.0,Full-time,20,False
100614,Biology,2025,73.6,Full-time,18,False
100615,Computer Science,2025,63.8,Full-time,22,False
100616,Computer Science,2024,81.4,Part-time,37,False
100617,Computer Science,2026,80.3,Full-time,20,True
100618,Psychology,2024,46.8,Full-time,18,False
100619,Psychology,2025,72.6,Full-time,18,False
100620,Computer Science,2024,92.2,Full-time,19,True
100621,Economics,2026,66.9,Full-time,22,False
100622,Computer Science,2024,49.1,Full-time,19,True
100623,Psychology,2025,54.2,Part-time,35,False
100624,Biology,2024,65.8,Full-time,20,False
100625,Economics,2026,79.9,Full-time,21,True
100626,Biology,2025,43.4,Full-time,20,False
100627,Biology,2024,72.3,Full-time,19,True
100628,Psychology,2026,71.5,Full-time,19,True
100629,Biology,2025,77.9,Full-time,22,True
100630,Biology,2025,60.3,Part-time,33,True
100631,Economics,2026,81.8,Full-time,24,True
100632,Biology,2026,55.7,Full-time,20,False
100633,Economics,2026,75.2,Full-time,20,False
100634,Psychology,2026,75.5,Full-time,20,True
100635,Computer Science,2024,72.6,Full-time,17,True
100636,Computer Science,2024,56.3,Part-time,25,False
100637,Computer Science,2025,65.3,Full-time,20,False
100638,Economics,2025,64.2,Full-time,19,False
100639,Biology,2024,74.3,Full-time,18,False
100640,Biology,2024,61.1,Full-time,17,False
100641,Economics,2025,74.0,Full-time,20,False
100642,Economics,2025,71.2,Full-time,18,True
100643,Computer Science,2026,68.8,Full-time,22,True
100644,Economics,2026,50.8,Full-time,17,False
100645,Computer Science,2026,67.8,Full-time,21,False
100646,Psychology,2024,88.0,Full-time,20,True
100647,Biology,2026,62.1,Full-time,19,False
100648,Psychology,2024,73.8,Full-time,19,False
100649,Computer Science,2024,52.2,Part-time,27,False
100650,Computer Science,2025,67.2,Full-time,19,False
100651,Computer Science,2025,86.7,Full-time,18,True
100652,Economics,2026,65.8,Full-time,20,False
100653,Psychology,2025,57.2,Full-time,20,False
100654,Psychology,2026,66.7,Part-time,27,False
100655,Biology,2024,49.5,Part-time,21,False
100656,Psychology,2026,58.0,Part-time,30,False
100657,Computer Science,2026,80.6,Full-time,20,True
100658,Computer Science,2026,65.9,Full-time,18,False
100659,Biology,2024,59.2,Full-time,20,True
100660,Economics,2026,69.9,Full-time,21,False
100661,Computer Science,2026,73.2,Full-time,21,False
100662,Biology,2024,84.3,Full-time,19,False
100663,Economics,2024,52.9,Full-time,20,False
100664,Psychology,2024,44.1,Full-time,19,False
100665,Biology,2024,88.8,Full-time,20,False
100666,Economics,2024,74.9,Full-time,18,True
100667,Psychology,2025,80.0,Full-time,19,False
100668,Biology,2026,67.7,Full-time,20,True
100669,Biology,2026,69.9,Full-time,17,False
100670,Computer Science,2025,54.7,Full-time,21,False
100671,Computer Science,2025,54.8,Part-time,30,False
100672,Computer Science,2026,68.9,Full-time,20,True
100673,Computer Science,2026,64.1,Full-time,19,False
100674,Computer Science,2025,54.5,Full-time,20,True
100675,Computer Science,2025,65.8,Full-time,20,False
100676,Computer Science,2025,66.3,Full-time,19,True
100677,Economics,2025,61.8,Full-time,21,False
100678,Economics,2024,78.5,Full-time,18,True
100679,Economics,2026,67.2,Full-time,20,False
100680,Psychology,2024,84.1,Full-time,17,False
100681,Computer Science,2026,73.3,Full-time,17,False
100682,Computer Science,2024,61.3,Full-time,22,False
100683,Biology,2024,55.0,Full-time,22,True
100684,Computer Science,2025,63.7,Full-time,22,True
100685,Psychology,2024,74.9,Full-time,20,False
100686,Economics,2025,76.9,Full-time,21,False
100687,Biology,2025,82.0,Full-time,19,False
100688,Psychology,2024,49.3,Full-time,19,False
100689,Computer Science,2025,64.4,Full-time,18,False
100690,Biology,2025,77.3,Full-time,19,False
100691,Biology,2025,48.7,Full-time,20,False
100692,Computer Science,2025,67.7,Full-time,20,False
100693,Biology,2026,73.2,Full-time,19,False
100694,Economics,2024,53.9,Full-time,20,False
100695,Psychology,2024,74.0,Full-time,21,False
100696,Economics,2026,49.4,Full-time,18,True
100697,Psychology,2026,64.7,Full-time,17,True
100698,Computer Science,2024,72.0,Part-time,28,True
100699,Computer Science,2024,82.2,Full-time,20,False
100700,Computer Science,2025,43.0,Part-time,30,False
100701,Computer Science,2024,71.9,Full-time,20,True
100702,Biology,2024,49.4,Full-time,19,True
100703,Computer Science,2025,76.6,Part-time,29,False
100704,Psychology,2026,41.0,Full-time,17,True
100705,Economics,2025,69.3,Full-time,20,False
100706,Psychology,2025,53.8,Full-time,22,True
100707,Psychology,2026,69.5,Full-time,18,False
100708,Psychology,2025,64.7,Full-time,21,False
100709,Computer Science,2024,77.9,Full-time,19,False
100710,Biology,2025,61.6,Full-time,18,True
100711,Psychology,2026,66.2,Full-time,21,True
100712,Economics,2024,62.3,Full-time,19,False
100713,Economics,2026,55.7,Full-time,20,False
100714,Biology,2026,69.4,Full-time,21,False
100715,Computer Science,2026,60.8,Part-time,23,False
100716,Economics,2024,76.7,Full-time,21,False
100717,Computer Science,2026,46.9,Full-time,20,False
100718,Computer Science,2025,53.1,Full-time,17,False
100719,Computer Science,2024,69.5,Full-time,21,False
100720,Psychology,2024,55.7,Full-time,23,True
100721,Biology,2026,67.1,Full-time,19,False
100722,Psychology,2024,73.2,Full-time,18,True
100723,Psychology,2026,56.3,Part-time,22,False
100724,Biology,2025,65.3,Full-time,21,True
100725,Computer Science,2024,66.1,Full-time,19,False
100726,Psychology,2024,41.4,Full-time,20,False
100727,Economics,2025,51.4,Full-time,21,False
100728,Computer Science,2024,95.6,Part-time,34,False
100729,Computer Science,2026,63.0,Full-time,18,False
100730,Computer Science,2024,44.4,Full-time,19,False
100731,Psychology,2024,45.7,Part-time,24,False
100732,Psychology,2025,68.6,Full-time,20,False
100733,Computer Science,2025,64.4,Full-time,20,False
100734,Psychology,2025,54.3,Full-time,20,True
100735,Psychology,2026,66.5,Part-time,27,False
100736,Computer Science,2025,81.9,Full-time,22,False
100737,Psychology,2024,62.8,Part-time,29,False
100738,Computer Science,2026,69.7,Full-time,20,False
100739,Economics,2026,56.8,Part-time,27,False
100740,Computer Science,2026,86.3,Full-time,19,False
100741,Psychology,2025,51.6,Full-time,20,False
100742,Economics,2024,66.0,Full-time,19,False
100743,Biology,2024,52.1,Full-time,18,False
100744,Economics,2024,72.4,Part-time,21,False
100745,Psychology,2024,35.0,Full-time,20,False
100746,Biology,2026,96.3,Full-time,21,False
100747,Economics,2026,61.8,Full-time,17,False
100748,Economics,2024,78.3,Part-time,26,True
100749,Psychology,2026,66.5,Part-time,24,False
100750,Economics,2024,75.4,Full-time,17,False
100751,Psychology,2024,54.2,Part-time,25,False
100752,Psychology,2025,63.1,Full-time,22,True
100753,Computer Science,2026,66.7,Full-time,19,True
100754,Computer Science,2024,60.0,Full-time,20,False
100755,Computer Science,2026,63.9,Full-time,19,False
100756,Computer Science,2024,65.3,Full-time,19,False
100757,Biology,2025,65.2,Full-time,21,True
100758,Psychology,2026,44.1,Full-time,23,True
100759,Economics,2025,67.3,Full-time,19,False
100760,Computer Science,2026,81.2,Full-time,17,False
100761,Economics,2024,64.2,Full-time,19,False
100762,Biology,2024,78.5,Full-time,17,False
100763,Economics,2026,57.4,Full-time,19,False
100764,Computer Science,2026,89.0,Full-time,18,False
100765,Economics,2026,78.0,Full-time,21,True
100766,Computer Science,2025,89.5,Full-time,21,False
100767,Computer Science,2024,50.2,Full-time,22,False
100768,Computer Science,2025,66.3,Full-time,20,True
100769,Computer Science,2026,61.3,Full-time,17,True
100770,Economics,2025,71.9,Full-time,18,False
100771,Biology,2025,84.9,Full-time,18,False
100772,Biology,2025,85.9,Full-time,21,False
100773,Biology,2024,76.6,Part-time,23,False
100774,Psychology,2026,74.1,Full-time,19,False
100775,Psychology,2025,94.1,Full-time,19,True
100776,Economics,2026,72.8,Full-time,18,False
100777,Biology,2025,75.2,Full-time,19,False
100778,Biology,2024,68.4,Full-time,20,True
100779,Biology,2026,66.3,Full-time,17,False
100780,Psychology,2026,49.1,Full-time,18,True
100781,Economics,2025,72.6,Full-time,21,False
100782,Psychology,2025,59.4,Part-time,36,False
100783,Psychology,2026,54.9,Full-time,18,True
100784,Psychology,2024,80.3,Full-time,20,False
100785,Economics,2026,77.0,Full-time,21,False
100786,Economics,2025,67.0,Full-time,20,False
100787,Economics,2026,65.4,Part-time,27,True
100788,Biology,2026,61.2,Full-time,19,False
100789,Biology,2026,64.3,Full-time,20,True
100790,Psychology,2025,59.5,Full-time,18,True
100791,Biology,2026,43.2,Full-time,18,False
100792,Psychology,2025,54.7,Full-time,19,True
100793,Biology,2025,66.6,Full-time,20,False
100794,Economics,2025,70.2,Part-time,24,True
100795,Psychology,2026,66.3,Full-time,20,False
100796,Biology,2024,50.9,Full-time,18,False
100797,Economics,2026,65.5,Full-time,21,False
100798,Computer Science,2024,58.7,Full-time,21,False
100799,Psychology,2026,55.0,Part-time,31,False
100800,Biology,2024,73.5,Full-time,18,True
100801,Psychology,2026,58.1,Full-time,20,True
100802,Psychology,2024,49.7,Full-time,22,False
100803,Psychology,2025,59.0,Full-time,21,False
100804,Psychology,2025,47.8,Part-time,23,False
100805,Economics,2024,57.8,Part-time,21,False
100806,Psychology,2024,61.7,Part-time,28,False
100807,Economics,2026,70.5,Part-time,26,False
100808,Biology,2026,70.7,Full-time,17,True
100809,Biology,2024,63.1,Part-time,22,True
100810,Computer Science,2025,61.8,Full-time,17,True
100811,Computer Science,2024,61.4,Full-time,17,True
100812,Psychology,2024,52.1,Part-time,25,False
100813,Psychology,2026,49.2,Full-time,22,False
100814,Psychology,2026,57.2,Full-time,21,True
100815,Psychology,2024,83.9,Full-time,17,False
100816,Computer Science,2025,57.9,Full-time,21,False
100817,Computer Science,2024,58.0,Full-time,17,False
100818,Computer Science,2026,54.9,Full-time,18,False
100819,Biology,2025,69.7,Full-time,20,False
100820,Biology,2025,71.5,Full-time,18,False
100821,Economics,2025,55.4,Full-time,22,True
100822,Computer Science,2026,64.0,Full-time,17,False
100823,Computer Science,2025,86.7,Full-time,18,False
100824,Biology,2026,66.8,Full-time,18,True
100825,Psychology,2025,63.0,Full-time,19,True
100826,Computer Science,2026,77.8,Full-time,19,False
100827,Computer Science,2024,63.9,Full-time,21,False
100828,Computer Science,2026,74.9,Full-time,21,False
100829,Psychology,2025,61.2,Full-time,20,False
100830,Economics,2025,57.8,Full-time,21,False
100831,Economics,2024,69.6,Full-time,21,True
100832,Economics,2025,62.9,Full-time,20,False
100833,Psychology,2025,72.1,Full-time,20,True
100834,Computer Science,2024,99.0,Full-time,20,False
100835,Psychology,2026,65.9,Full-time,19,True
100836,Economics,2024,80.5,Part-time,27,False
100837,Economics,2025,61.1,Full-time,21,False
100838,Psychology,2025,62.4,Full-time,23,True
100839,Computer Science,2024,71.9,Full-time,19,False
100840,Economics,2025,57.4,Full-time,17,False
100841,Economics,2025,59.4,Full-time,18,False
100842,Economics,2024,68.9,Full-time,20,False
100843,Computer Science,2024,46.2,Full-time,20,False
100844,Biology,2026,58.7,Full-time,17,False
100845,Computer Science,2025,68.3,Full-time,21,False
100846,Biology,2025,75.7,Full-time,20,False
100847,Computer Science,2024,71.9,Full-time,19,False
100848,Computer Science,2025,57.6,Full-time,18,False
100849,Computer Science,2026,69.5,Part-time,24,False
100850,Computer Science,2026,83.8,Full-time,19,True
100851,Psychology,2025,80.6,Full-time,18,True
100852,Computer Science,2025,76.2,Part-time,27,True
100853,Computer Science,2026,72.1,Full-time,20,True
100854,Psychology,2026,58.5,Full-time,21,False
100855,Biology,2025,53.3,Full-time,17,False
100856,Economics,2025,46.4,Full-time,18,True
100857,Computer Science,2024,81.8,Part-time,20,True
100858,Psychology,2026,61.8,Full-time,18,False
100859,Computer Science,2025,65.5,Full-time,19,False
100860,Computer Science,2026,69.8,Full-time,22,True
100861,Computer Science,2026,66.0,Full-time,18,False
100862,Biology,2026,53.9,Full-time,21,False
100863,Computer Science,2025,81.1,Full-time,18,False
100864,Biology,2025,70.8,Part-time,29,False
100865,Computer Science,2026,44.8,Full-time,17,False
100866,Computer Science,2026,87.2,Full-time,19,False
100867,Psychology,2024,69.8,Full-time,21,False
100868,Economics,2024,50.9,Full-time,19,True
100869,Biology,2025,63.9,Full-time,17,False
100870,Computer Science,2026,67.9,Full-time,21,False
100871,Computer Science,2025,61.0,Full-time,20,False
100872,Computer Science,2025,56.3,Part-time,19,True
100873,Computer Science,2026,76.5,Full-time,17,False
100874,Biology,2024,76.7,Full-time,20,False
100875,Computer Science,2025,75.9,Full-time,19,False
100876,Computer Science,2024,69.8,Full-time,20,True
100877,Economics,2024,63.5,Full-time,20,True
100878,Psychology,2025,65.6,Full-time,21,True
100879,Biology,2025,58.3,Full-time,17,False
100880,Economics,2025,63.7,Full-time,21,False
100881,Economics,2025,77.7,Full-time,20,False
100882,Psychology,2025,58.6,Part-time,24,False
100883,Economics,2026,74.8,Full-time,23,True
100884,Economics,2025,54.4,Full-time,21,False
100885,Biology,2026,61.2,Part-time,28,True
100886,Psychology,2025,77.6,Full-time,20,True
100887,Psychology,2025,57.8,Full-time,19,False
100888,Computer Science,2026,75.2,Full-time,20,False
100889,Biology,2025,67.6,Full-time,18,False
100890,Computer Science,2026,66.9,Full-time,20,False
100891,Psychology,2026,68.4,Full-time,17,False
100892,Biology,2026,84.6,Full-time,19,False
100893,Economics,2026,63.0,Full-time,20,True
100894,Economics,2026,55.3,Part-time,19,False
100895,Economics,2026,57.7,Full-time,18,True
100896,Computer Science,2025,74.3,Full-time,19,False
100897,Computer Science,2025,76.1,Full-time,19,False
100898,Biology,2026,77.4,Full-time,20,False
100899,Economics,2025,64.1,Full-time,21,False
100900,Computer Science,2024,73.8,Full-time,19,False
100901,Psychology,2024,52.5,Full-time,18,False
100902,Computer Science,2024,75.2,Full-time,19,False
100903,Psychology,2025,75.1,Full-time,21,False
100904,Biology,2024,62.0,Full-time,18,True
100905,Economics,2024,63.3,Full-time,21,False
100906,Computer Science,2025,49.9,Full-time,22,False
100907,Psychology,2026,61.4,Full-time,17,True
100908,Biology,2024,67.3,Full-time,20,False
100909,Computer Science,2024,78.3,Full-time,23,True
100910,Biology,2026,85.6,Full-time,21,False
100911,Economics,2024,67.7,Full-time,19,False
100912,Psychology,2024,60.8,Full-time,20,False
100913,Psychology,2024,75.0,Full-time,17,False
100914,Psychology,2024,60.9,Full-time,20,True
100915,Computer Science,2024,69.6,Full-time,21,False
100916,Computer Science,2026,51.2,Full-time,20,False
100917,Psychology,2025,59.7,Full-time,17,False
100918,Biology,2024,76.8,Full-time,20,False
100919,Psychology,2026,66.4,Full-time,22,True
100920,Biology,2025,57.7,Part-time,29,False
100921,Economics,2024,55.2,Full-time,21,False
100922,Economics,2025,58.3,Full-time,18,False
100923,Biology,2025,73.8,Full-time,19,True
100924,Psychology,2025,71.3,Full-time,20,False
100925,Economics,2025,58.0,Full-time,24,False
100926,Biology,2026,55.1,Part-time,20,False
100927,Biology,2026,56.9,Full-time,20,False
100928,Computer Science,2025,53.0,Full-time,17,False
100929,Computer Science,2025,63.2,Full-time,17,True
100930,Economics,2024,44.0,Full-time,22,True
100931,Computer Science,2025,79.9,Part-time,26,False
100932,Biology,2025,77.0,Full-time,18,True
100933,Psychology,2025,75.4,Full-time,18,True
100934,Computer Science,2024,67.7,Full-time,18,False
100935,Biology,2025,69.0,Full-time,22,False
100936,Psychology,2026,64.5,Full-time,20,False
100937,Economics,2026,65.9,Full-time,19,False
100938,Computer Science,2025,58.8,Full-time,17,False
100939,Economics,2025,61.3,Full-time,19,False
100940,Computer Science,2026,67.1,Full-time,19,True
100941,Computer Science,2026,51.8,Full-time,18,False
100942,Psychology,2025,54.6,Full-time,19,False
100943,Economics,2024,61.5,Full-time,20,False
100944,Biology,2025,55.6,Full-time,21,True
100945,Psychology,2026,78.4,Part-time,25,False
100946,Economics,2024,65.1,Full-time,21,True
100947,Computer Science,2025,79.4,Full-time,17,False
100948,Computer Science,2026,62.8,Full-time,18,True
100949,Biology,2026,88.7,Full-time,20,True
100950,Computer Science,2026,71.2,Full-time,20,False
100951,Computer Science,2026,37.1,Full-time,19,True
100952,Biology,2026,87.5,Full-time,20,False
100953,Psychology,2025,72.0,Full-time,22,False
100954,Biology,2024,81.6,Full-time,22,False
100955,Biology,2026,74.0,Full-time,19,False
100956,Biology,2024,82.5,Full-time,18,False
100957,Psychology,2026,48.9,Full-time,20,True
100958,Economics,2026,68.4,Part-time,21,False
100959,Economics,2025,56.4,Full-time,20,False
100960,Computer Science,2025,61.4,Full-time,18,False
100961,Economics,2025,74.7,Full-time,18,False
100962,Psychology,2024,79.2,Part-time,29,True
100963,Computer Science,2026,72.2,Full-time,18,True
100964,Computer Science,2026,76.1,Full-time,19,True
100965,Computer Science,2025,64.8,Full-time,21,True
100966,Computer Science,2024,60.8,Full-time,21,False
100967,Psychology,2026,39.1,Full-time,19,False
100968,Economics,2025,79.2,Full-time,22,False
100969,Computer Science,2025,75.2,Full-time,18,False
100970,Economics,2025,59.9,Full-time,22,False
100971,Biology,2025,47.8,Part-time,29,True
100972,Economics,2025,50.6,Full-time,20,False
100973,Computer Science,2025,48.9,Full-time,18,False
100974,Psychology,2024,63.3,Full-time,22,False
100975,Economics,2024,49.3,Full-time,21,False
100976,Psychology,2026,86.4,Full-time,20,True
100977,Biology,2025,77.0,Full-time,19,False
100978,Computer Science,2026,77.7,Full-time,18,False
100979,Economics,2026,66.3,Full-time,19,False
100980,Computer Science,2024,71.4,Full-time,19,True
100981,Economics,2024,60.2,Full-time,22,False
100982,Computer Science,2024,59.6,Full-time,20,False
100983,Economics,2026,60.3,Full-time,22,False
100984,Psychology,2026,78.9,Full-time,18,False
100985,Psychology,2026,73.0,Full-time,21,False
100986,Computer Science,2026,76.4,Full-time,20,False
100987,Psychology,2025,47.9,Full-time,19,True
100988,Biology,2026,53.3,Full-time,19,True
100989,Psychology,2025,72.2,Full-time,18,False
100990,Psychology,2026,57.4,Full-time,20,False
100991,Economics,2025,45.6,Full-time,18,False
100992,Biology,2025,64.9,Part-time,22,True
100993,Psychology,2025,66.8,Full-time,20,False
100994,Economics,2024,67.1,Full-time,18,False
100995,Computer Science,2025,65.8,Full-time,22,False
100996,Biology,2025,58.2,Full-time,17,False
100997,Biology,2026,71.2,Full-time,20,False
100998,Computer Science,2024,79.2,Part-time,29,False
100999,Economics,2026,53.2,Full-time,20,False
101000,Economics,2025,61.6,Full-time,19,False
101001,Biology,2025,50.1,Part-time,28,False
101002,Biology,2026,74.8,Full-time,20,False
101003,Economics,2025,73.0,Full-time,18,True
101004,Computer Science,2026,69.2,Full-time,19,True
101005,Economics,2025,62.7,Full-time,19,False
101006,Economics,2026,54.5,Part-time,31,True
101007,Psychology,2025,63.6,Full-time,20,False
101008,Psychology,2026,69.6,Full-time,18,True
101009,Computer Science,2024,70.7,Part-time,31,True
101010,Biology,2026,56.5,Part-time,30,False
101011,Psychology,2026,73.8,Full-time,18,True
101012,Psychology,2026,63.8,Full-time,17,True
101013,Computer Science,2025,75.2,Full-time,21,False
101014,Biology,2025,68.5,Full-time,22,False
101015,Biology,2026,66.1,Part-time,30,False
101016,Biology,2024,73.8,Full-time,20,True
101017,Biology,2025,61.7,Full-time,21,False
101018,Psychology,2025,63.6,Full-time,17,True
101019,Psychology,2024,66.2,Full-time,20,False
101020,Biology,2026,60.7,Full-time,20,True
101021,Biology,2025,60.5,Full-time,18,False
101022,Biology,2026,53.5,Part-time,25,False
101023,Economics,2025,48.2,Full-time,19,False
101024,Psychology,2025,51.2,Full-time,19,False
101025,Computer Science,2024,75.8,Full-time,20,False
101026,Biology,2024,78.1,Full-time,18,False
101027,Psychology,2026,61.7,Full-time,21,False
101028,Computer Science,2026,76.3,Full-time,20,False
101029,Biology,2025,76.1,Full-time,22,False
101030,Economics,2026,76.5,Full-time,18,False
101031,Computer Science,2026,73.5,Full-time,17,False
101032,Economics,2025,69.9,Full-time,19,True
101033,Psychology,2026,53.8,Full-time,20,True
101034,Psychology,2026,55.1,Full-time,19,False
101035,Biology,2024,84.4,Full-time,22,False
101036,Psychology,2026,87.7,Full-time,17,False
101037,Psychology,2025,81.4,Full-time,18,False
101038,Biology,2025,61.2,Full-time,18,False
101039,Biology,2026,69.5,Full-time,21,False
101040,Computer Science,2024,45.8,Full-time,20,True
101041,Psychology,2024,78.0,Full-time,19,False
101042,Economics,2024,84.7,Full-time,21,False
101043,Biology,2025,72.0,Full-time,20,True
101044,Biology,2026,81.3,Full-time,21,False
101045,Computer Science,2026,56.0,Full-time,17,False
101046,Psychology,2024,53.1,Full-time,19,True
101047,Computer Science,2026,79.1,Part-time,27,True
101048,Psychology,2024,62.8,Full-time,21,True
101049,Computer Science,2026,59.3,Full-time,18,False
101050,Biology,2026,75.3,Full-time,21,True
101051,Computer Science,2026,66.3,Full-time,19,False
101052,Economics,2026,60.6,Full-time,20,False
101053,Economics,2026,72.2,Part-time,27,False
101054,Computer Science,2025,63.3,Full-time,21,True
101055,Economics,2024,67.4,Full-time,19,False
101056,Computer Science,2024,61.1,Full-time,21,False
101057,Economics,2026,56.4,Full-time,24,False
101058,Biology,2026,59.7,Full-time,19,False
101059,Biology,2025,61.2,Full-time,17,False
101060,Economics,2024,64.3,Part-time,20,True
101061,Biology,2024,36.7,Part-time,33,False
101062,Biology,2025,83.3,Full-time,17,False
101063,Economics,2025,51.9,Full-time,19,False
101064,Computer Science,2024,65.3,Full-time,22,False
101065,Computer Science,2025,68.4,Full-time,21,True
101066,Biology,2026,52.5,Part-time,26,False
101067,Computer Science,2026,81.4,Full-time,19,False
101068,Psychology,2024,57.2,Full-time,22,True
101069,Economics,2026,60.4,Full-time,23,False
101070,Biology,2026,58.3,Full-time,19,False
101071,Computer Science,2025,55.2,Part-time,26,True
101072,Biology,2026,70.7,Full-time,20,False
101073,Economics,2025,57.0,Full-time,21,False
101074,Computer Science,2024,59.0,Full-time,18,False
101075,Economics,2026,63.2,Full-time,20,True
101076,Biology,2025,72.5,Part-time,21,True
101077,Biology,2026,65.9,Full-time,21,False
101078,Psychology,2025,69.3,Part-time,21,True
101079,Computer Science,2025,81.0,Full-time,19,False
101080,Biology,2025,65.1,Full-time,19,False
101081,Computer Science,2025,63.4,Full-time,20,False
101082,Economics,2025,86.3,Full-time,20,False
101083,Computer Science,2024,91.0,Part-time,24,True
101084,Economics,2026,69.6,Full-time,20,False
101085,Computer Science,2024,57.8,Part-time,33,True
101086,Economics,2025,48.3,Full-time,22,True
101087,Psychology,2025,56.6,Part-time,27,True
101088,Economics,2024,73.6,Full-time,20,False
101089,Psychology,2026,64.4,Full-time,18,False
101090,Biology,2024,61.0,Full-time,22,False
101091,Computer Science,2025,86.3,Full-time,21,False
101092,Economics,2024,59.3,Full-time,21,True
101093,Computer Science,2024,50.6,Full-time,22,True
101094,Psychology,2025,60.3,Full-time,22,False
101095,Computer Science,2024,60.7,Full-time,21,False
101096,Psychology,2026,47.4,Full-time,20,False
101097,Computer Science,2024,64.5,Full-time,18,False
101098,Biology,2025,76.5,Full-time,18,True
101099,Economics,2024,63.3,Full-time,21,False
101100,Economics,2026,63.6,Full-time,20,False
101101,Psychology,2024,57.7,Full-time,23,True
101102,Computer Science,2024,85.6,Full-time,20,False
101103,Psychology,2025,82.8,Full-time,22,False
101104,Economics,2025,53.5,Full-time,18,False
101105,Computer Science,2025,82.9,Full-time,21,False
101106,Biology,2025,75.2,Full-time,18,True
101107,Psychology,2025,76.1,Full-time,19,False
101108,Psychology,2024,82.1,Full-time,22,True
101109,Economics,2025,59.3,Full-time,21,True
101110,Biology,2025,60.7,Full-time,19,False
101111,Computer Science,2024,74.4,Full-time,19,False
101112,Biology,2026,46.1,Full-time,21,False
101113,Biology,2025,75.3,Full-time,22,False
101114,Biology,2026,74.9,Full-time,20,True
101115,Computer Science,2024,71.2,Full-time,20,False
101116,Computer Science,2025,72.0,Full-time,18,True
101117,Computer Science,2026,57.9,Part-time,35,False
101118,Computer Science,2025,51.2,Full-time,22,False
101119,Biology,2025,59.9,Full-time,19,False
101120,Computer Science,2026,51.6,Part-time,21,False
101121,Psychology,2025,52.6,Full-time,20,False
101122,Biology,2026,60.1,Full-time,20,True
101123,Psychology,2024,58.7,Part-time,30,True
101124,Biology,2025,86.5,Full-time,20,False
101125,Biology,2026,74.3,Full-time,20,False
101126,Psychology,2025,83.9,Full-time,19,False
101127,Psychology,2026,73.4,Part-time,30,False
101128,Psychology,2025,62.4,Full-time,20,False
101129,Computer Science,2024,65.9,Full-time,18,False
101130,Computer Science,2025,54.6,Full-time,19,True
101131,Economics,2026,63.3,Full-time,20,True
101132,Economics,2026,61.3,Full-time,19,False
101133,Computer Science,2024,64.6,Full-time,18,False
101134,Biology,2024,62.4,Full-time,21,False
101135,Economics,2025,46.6,Full-time,20,False
101136,Biology,2026,56.1,Full-time,22,False
101137,Biology,2026,64.8,Full-time,20,False
101138,Computer Science,2026,62.6,Full-time,22,False
101139,Economics,2025,52.4,Full-time,18,False
101140,Computer Science,2025,50.0,Full-time,19,False
101141,Computer Science,2024,65.1,Full-time,19,False
101142,Computer Science,2026,64.9,Part-time,23,True
101143,Computer Science,2026,66.2,Full-time,21,True
101144,Computer Science,2024,74.3,Full-time,19,False
101145,Economics,2025,73.0,Full-time,20,False
101146,Psychology,2025,61.9,Full-time,17,True
101147,Psychology,2025,61.3,Full-time,20,True
101148,Economics,2026,80.7,Full-time,21,False
101149,Computer Science,2026,74.2,Full-time,20,False
101150,Computer Science,2025,74.5,Full-time,21,True
101151,Psychology,2024,51.5,Full-time,21,False
101152,Computer Science,2026,73.3,Part-time,25,False
101153,Biology,2025,67.3,Full-time,21,False
101154,Computer Science,2026,77.9,Part-time,17,True
101155,Biology,2024,59.3,Full-time,20,False
101156,Biology,2026,72.0,Full-time,19,True
101157,Psychology,2026,55.7,Full-time,19,False
101158,Biology,2025,73.1,Full-time,19,True
101159,Economics,2026,69.7,Full-time,19,False
101160,Economics,2026,51.4,Full-time,21,False
101161,Computer Science,2024,68.5,Part-time,30,False
101162,Economics,2025,47.8,Part-time,21,False
101163,Biology,2024,68.5,Full-time,17,False
101164,Biology,2026,78.7,Part-time,34,True
101165,Biology,2026,54.5,Full-time,17,False
101166,Computer Science,2024,57.6,Full-time,19,False
101167,Computer Science,2024,69.9,Full-time,19,False
101168,Biology,2024,44.9,Full-time,20,False
101169,Economics,2026,56.3,Full-time,19,False
